Folder ," ""Instance"" ", Best, Cplex , rpd ," ""time"" "," ""machines"" "," ""jobs"" "," ""solver"" "," ""best_cmax"" "," ""best_g"" "," ""initial_effective_org_mutation"" "," ""final_effective_org_mutation"" "," ""distance_effective_org_mutation"" "," ""average_effective_org_mutation"" "," ""cv_effective_org_mutation"" "," ""initial_effective_rea_mutation"" "," ""final_effective_rea_mutation"" "," ""distance_effective_rea_mutation"" "," ""average_effective_rea_mutation"" "," ""cv_effective_rea_mutation"" "," ""initial_no_effective_mutation"" "," ""final_no_effective_mutation"" "," ""distance_no_effective_mutation"" "," ""average_no_effective_mutation"" "," ""cv_no_effective_mutation"" "," ""initial_effective_crossover"" "," ""final_effective_crossover"" "," ""distance_effective_crossover"" "," ""average_effective_crossover"" "," ""cv_effective_crossover"" "," ""initial_min_ci"" "," ""final_min_ci"" "," ""initial_max_ci"" "," ""final_max_ci"" "," ""initial_difference_ci"" "," ""final_difference_ci"" "," ""initial_average_cmax"" "," ""final_average_cmax"" "," ""final_distance_average_cmax"" "," ""average_average_cmax"" "," ""cv_average_cmax"" "," ""initial_cv_cmax"" "," ""final_cv_cmax"" "," ""final_distance_cv_cmax"" "," ""average_cv_cmax"" "," ""cv_cv_cmax"" "," ""initial_repeated_solutions_affter_mutation"" "," ""final_repeated_solutions_affter_mutation"" "," ""distance_repeated_solutions_affter_mutation"" "," ""average_repeated_solutions_affter_mutation"" "," ""cv_repeated_solutions_affter_mutation"" "," ""initial_repeated_solutions_affter_crossover"" "," ""final_repeated_solutions_affter_crossover"" "," ""distance_repeated_solutions_affter_crossover"" "," ""average_repeated_solutions_affter_crossover"" "," ""cv_repeated_solutions_affter_crossover"" "," ""repe_njobs"" "," ""num_equal_nm"" "," ""num_down_nm"" "," ""num_up_nm"" "," ""average_min_pij"" "," ""average_max_pij"" "," ""average_distance_pij"" "," ""max_njobs"" "," ""min_njobs"" "," ""distance_maxmin_njobs"" "," ""num_ci_cmax"" "," ""average_ci"" "," ""repeated_ci_general"" "," ""min_ci"" "," ""max_ci"" "," ""difference_ci"" "," ""cv_ci"" "," ""cv_njobs"" "," ""cv_difference_best_worst_cmax"" "," ""P1"" "
" ""src/1a100/"" "," ""120.txt"" ",351,98,0.030612245,2,10,100,0,51,351,25,0,25,4.772,0.623336438,18,30,12,28.186,0.226217237,38,51,13,48.042,0.139085249,8,0,8,0.396,2.671502,0.255102041,0.030612245,0.653061224,0.030612245,0.397959184,0,0.431632653,0.06744898,0.364183673,0.087867938,0.026366564,0.063033797,0.049448465,0.013585333,0.062768898,0.157853625,1,15,14,13.548,0.464202385,0,6,0,9.022,0.60227651,4,3,3,4,-0.977551,-0.463265,50.4,13,7,6,4,-0.002040816,4,-0.12245,0.030612245,0.153061224,0.048565816,0.161245155,0.992597725,0.857802858
" ""src/1a100/"" "," ""111.txt"" ",351,117,0.008547009,3,10,100,0,51,351,22,8,14,4.708,0.587048924,19,40,21,34.984,0.159448571,40,33,7,41.308,0.146433994,8,2,6,0.554,1.657394,0.256410256,0.008547009,0.367521368,0.051282051,0.111111111,0.042735043,0.404615385,0.068888889,0.335726496,0.073952608,0.026642745,0.053424438,0.058888027,0.005463589,0.060175571,0.157756377,0,15,15,13.816,0.348192547,0,7,0,6.15,0.721619714,5,2,4,4,-0.988034,-0.47265,60.3,12,8,4,3,-0.011111111,4,-0.05128,0.008547009,0.05982906,0.018955672,0.141421356,0.789291702,0.858304124
" ""src/1a100/"" "," ""126.txt"" ",381,29,0.068965517,2,20,100,0,31,381,31,1,30,3.938,0.859270674,16,26,10,29.506,0.175025319,34,54,20,47.556,0.123801784,2,0,2,0.03,7.386173,0.275862069,0.068965517,0.586206897,0.068965517,0.310344828,0,0.49137931,0.105172414,0.386206897,0.1164533,0.028049686,0.078023977,0.068695909,0.009328068,0.076769052,0.234561022,3,17,14,17.666,0.211424732,1,14,0,11.422,0.403605327,14,5,8,7,-0.939655,0.562069,43.55,8,3,5,3,-0.072413793,11,-0.31034,0.068965517,0.379310345,0.12435486,0.252982213,1.203779751,0.859896449
" ""src/100a120/"" "," ""140.txt"" ",102,400,0.0025,0,30,100,0,8,102,41,40,1,40.042,0.112310485,4,15,11,8.66,0.342713034,36,26,10,32.298,0.143794193,1,1,0,0.838,1.34573,0.0075,0.0025,0.0175,0.0075,0.01,0.005,0.01645,0.0065,0.00995,0.007803743,0.000986101,0.004360815,0.003565003,0.000795812,0.004422079,0.095266699,1,10,9,7.63,0.357130232,0,4,0,2.928,0.591430663,28,20,0,10,-0.74925,-0.72225,10.8,4,3,1,6,-0.161583333,20,-0.25,0.0025,0.2525,0.137735748,0.19245009,0.297952107,0.863359667
" ""src/mac_corr/"" "," ""141.txt"" ",102,67,0.014925373,1,40,100,0,8,102,38,28,10,28.108,0.167689656,10,18,8,20.54,0.219594776,33,35,2,32.352,0.170482245,0,0,0,0.026,7.430546,0.134328358,0.014925373,0.253731343,0.074626866,0.119402985,0.059701493,0.195373134,0.03641791,0.158955224,0.044084666,0.015186043,0.027587741,0.024038758,0.003548984,0.027565942,0.093588463,3,8,5,7.078,0.360753408,0,8,0,7.116,0.393041192,30,3,28,9,-0.558955,-0.26306,19.825,20,0,20,1,-0.461567164,23,-1,0.014925373,1.014925373,0.795240866,2.355843798,0.514349011,0.864954954
" ""src/100a120/"" "," ""144.txt"" ",102,300,0.003333333,0,40,100,3,8,102,34,29,5,30.516,0.154044559,13,17,4,15.058,0.260023616,34,35,1,35.426,0.153120241,0,0,0,0.05,5.495453,0.01,0.003333333,0.016666667,0.013333333,0.006666667,0.01,0.015233333,0.007133333,0.0081,0.007622422,0.001195119,0.003451546,0.004366328,0.000914782,0.004181521,0.11883056,9,10,1,9.332,0.291851633,99,8,0,5.5,0.892392087,38,20,0,20,-0.665083,-0.633833,9.375,3,2,1,4,-0.163083333,32,-0.33333,0.003333333,0.336666667,0.195733801,0.353553391,0.276387955,0.868505056
" ""src/100a120/"" "," ""160.txt"" ",102,201,0.004975124,1,50,100,0,8,102,50,22,28,17.802,0.269953069,5,28,23,29.326,0.214636161,26,31,5,33.872,0.177421674,5,0,5,0.196,2.764459,0.049751244,0.004975124,0.149253731,0.004975124,0.099502488,0,0.111542289,0.049253731,0.062288557,0.052131558,0.007397039,0.02743956,0.045590765,0.018151205,0.048977279,0.083371333,1,15,14,16.72,0.644174018,0,3,0,4.942,1.765769562,49,50,0,0,-0.501692,-0.452637,9.86,2,2,0,3,-0.003383085,47,-0.00498,0.004975124,0.009950249,0.002900527,0,1.049103708,0.86859337
" ""src/1a100/"" "," ""252.txt"" ",102,16,0,1,50,200,3,8,102,34,7,27,6.156,0.649034343,5,32,27,37.018,0.141057176,42,42,0,37.826,0.128928672,1,0,1,0.014,13.888036,0.1875,0,0.625,0.6875,0.4375,0.6875,0.5225,0.1175,0.405,0.12622006,0.030930835,0.098268694,0.17333838,0.075069686,0.175102794,0.149323449,3,15,12,16.004,0.296600019,0,17,0,13.52,0.292450795,43,6,3,41,-0.66625,2.16125,45.24,7,1,6,3,-0.23,42,-0.4375,0,0.4375,0.147396876,1.260952021,1.439711916,0.869686823
" ""src/100a120/"" "," ""158.txt"" ",102,202,0,1,50,100,3,8,102,39,19,20,19.056,0.228987398,11,20,9,26.928,0.217119995,31,42,11,35.016,0.170901629,3,0,3,0.328,1.976814,0.02970297,0,0.133663366,0.123762376,0.103960396,0.123762376,0.105742574,0.051237624,0.05450495,0.047526531,0.006713331,0.030076631,0.050008026,0.019931395,0.048556876,0.088489229,2,69,67,18.592,0.851340622,0,4,0,7.424,1.808312308,49,50,0,0,-0.50396,-0.44901,11.1,2,2,0,4,-0.008019802,47,-0.0099,0,0.00990099,0.003138873,0,0.966876922,0.870480139
" ""src/1a100/"" "," ""117.txt"" ",351,114,0.00877193,3,10,100,0,51,351,24,1,23,3.308,0.797580557,20,24,4,30.276,0.209667697,37,56,19,47.416,0.144146135,5,0,5,0.208,3.073676,0.219298246,0.00877193,0.429824561,0.00877193,0.210526316,0,0.380087719,0.050964912,0.329122807,0.061919319,0.027416157,0.049707978,0.051460991,0.001753013,0.057905406,0.183750822,3,13,10,14.26,0.518746412,0,9,0,9.486,0.814618463,5,3,4,3,-0.980702,-0.554386,48.6,14,8,6,3,-0.031578947,2,-0.17544,0.00877193,0.184210526,0.055275892,0.167332005,0.984834529,0.871146128
" ""src/100a120/"" "," ""148.txt"" ",102,300,0.003333333,0,40,100,0,8,102,37,28,9,30.744,0.153567454,13,14,1,14.582,0.264635963,31,39,8,35.674,0.150974993,0,0,0,0.06,4.955356,0.01,0.003333333,0.023333333,0.016666667,0.013333333,0.013333333,0.018033333,0.0078,0.010233333,0.008729341,0.001544307,0.004370775,0.005558626,0.001187852,0.005168171,0.114956091,6,9,3,8.314,0.313174027,0,10,0,4.944,0.527787217,38,20,0,20,-0.665167,-0.633417,9.525,3,2,1,5,-0.162916667,32,-0.33333,0.003333333,0.336666667,0.195692399,0.353553391,0.334639876,0.874608454
" ""src/100a120/"" "," ""151.txt"" ",102,201,0,0,50,100,3,8,102,42,20,22,18.382,0.246671853,18,29,11,32.774,0.165314532,21,32,11,29.844,0.180741177,4,0,4,0.354,1.779177,0.049751244,0,0.15920398,0.119402985,0.109452736,0.119402985,0.107661692,0.052985075,0.054676617,0.050873576,0.007516481,0.029035885,0.051819352,0.022783467,0.04889255,0.084472709,4,16,12,15.958,0.66895701,0,4,0,5.506,1.737962153,49,50,0,0,-0.501592,-0.451642,10.04,2,2,0,16,-0.003383085,48,-0.00498,0,0.004975124,0.002328655,0,0.92658897,0.875449267
" ""src/100a120/"" "," ""159.txt"" ",102,202,0,1,50,100,3,8,102,40,13,27,17.56,0.248557881,10,36,26,29.304,0.218239089,31,32,1,34.136,0.182572511,4,0,4,0.136,3.300676,0.03960396,0,0.079207921,0.034653465,0.03960396,0.034653465,0.111386139,0.041930693,0.069455446,0.044598526,0.007714084,0.030410475,0.049167988,0.018757512,0.048189014,0.103964685,2,19,17,16.402,0.854129956,1,6,0,7.904,1.601956398,49,50,0,0,-0.504059,-0.456634,9.58,2,2,0,3,-0.008019802,47,-0.0099,0,0.00990099,0.002975956,0,1.086488555,0.876536572
" ""src/1a100/"" "," ""140.txt"" ",120,17,0,1,30,100,3,16,120,35,5,30,5.058,0.691425983,6,42,36,30.336,0.183711417,40,34,6,45.606,0.115924401,3,0,3,0.012,12.871156,0.176470588,0,0.588235294,0.529411765,0.411764706,0.529411765,0.538823529,0.117647059,0.421176471,0.103375602,0.035420857,0.110091743,0.154883568,0.044791825,0.149401008,0.24144819,2,14,12,18.702,0.365500111,2,9,0,15.154,0.502828372,24,7,10,13,-0.735294,2.170588,49.4,6,1,5,3,-0.205882353,22,-0.47059,0,0.470588235,0.170799245,0.463481191,1.091130835,0.876912875
" ""src/10a100/"" "," ""150.txt"" ",102,34,0.029411765,1,40,100,0,8,102,21,6,15,4.528,0.644226159,13,14,1,16.71,0.331355933,47,61,14,59.762,0.108835995,1,0,1,0.036,6.003086,0.294117647,0.029411765,0.5,0.147058824,0.205882353,0.117647059,0.414117647,0.085294118,0.328823529,0.106195844,0.028228891,0.047216185,0.07573544,0.028519255,0.072235473,0.169878084,4,14,10,14.804,0.199351556,0,9,0,8.408,0.375379413,37,18,1,21,-0.600735,0.694853,44.05,3,1,2,7,-0.102941176,27,-0.58824,0.029411765,0.617647059,0.150427144,0.370809924,0.680181799,0.882945095
" ""src/1000a1100/"" "," ""126.txt"" ",102,5035,0.000397219,1,20,100,0,8,102,45,17,28,20.704,0.329220703,4,19,15,23.996,0.433269273,32,45,13,36.3,0.245018055,5,0,5,0.352,2.22263,0.025422046,0.000397219,0.076663357,0.000397219,0.051241311,0,0.043060576,0.017114201,0.025946375,0.014087983,0.004805785,0.009883048,0.017187014,0.007303965,0.01392659,0.244054604,0,10,10,12.354,0.970443311,0,4,0,5.602,2.141136851,19,20,0,0,-0.801142,-0.792214,44.95,5,5,0,2,-0.001946375,5,-0.00477,0.000397219,0.005163853,0.001730931,0,3.39913157,0.887352635
" ""src/100a200/"" "," ""145.txt"" ",102,304,0.009868421,1,40,100,0,8,102,39,28,11,27.266,0.154226691,8,16,8,16.634,0.263944282,34,37,3,37.1,0.135999788,3,0,3,0.512,1.744586,0.042763158,0.009868421,0.125,0.009868421,0.082236842,0,0.074375,0.026776316,0.047598684,0.032677277,0.004163297,0.016298752,0.017441852,0.0011431,0.019019059,0.107942822,0,4,4,2.788,1.355936624,0,5,0,4.284,0.552158718,38,20,0,20,-0.6625,-0.505757,47.65,3,2,1,3,-0.155592105,19,-0.34211,0.009868421,0.351973684,0.18553887,0.353553391,1.196230311,0.888626266
" ""src/1a100/"" "," ""249.txt"" ",102,14,0.071428571,4,40,200,0,8,102,31,1,30,2.608,1.296122078,5,27,22,26.564,0.192003566,45,53,8,51.828,0.116604497,4,0,4,0.02,10.908712,0.357142857,0.071428571,0.785714286,0.142857143,0.428571429,0.071428571,0.608571429,0.123571429,0.485,0.130162532,0.037090517,0.07779873,0.084269325,0.006470595,0.081763228,0.264425643,3,19,16,22.004,0.236565183,1,18,0,18.412,0.343064666,33,1,0,39,-0.896429,2.467857,47.1,9,2,7,6,-0.046428571,34,-0.28571,0.071428571,0.357142857,0.087915315,1.616322988,0.985079894,0.889387586
" ""src/100a120/"" "," ""155.txt"" ",102,202,0,1,50,100,3,8,102,46,15,31,17.652,0.257489566,12,26,14,29.954,0.188851038,23,40,17,33.394,0.170070305,7,0,7,0.23,2.448332,0.03960396,0,0.138613861,0.014851485,0.099009901,0.014851485,0.106732673,0.042673267,0.064059406,0.044485386,0.007344719,0.029510888,0.050803635,0.021292748,0.046789091,0.095276434,3,12,9,15.784,0.747843043,1,5,0,5.04,1.819763564,49,50,0,0,-0.504059,-0.456634,9.58,2,2,0,3,-0.007722772,47,-0.0099,0,0.00990099,0.003019905,0,0.969416313,0.889418943
" ""src/1000a1100/"" "," ""127.txt"" ",102,5035,0.000595829,1,20,100,0,8,102,48,24,24,19.06,0.324900761,4,14,10,24.18,0.466422774,29,43,14,37.76,0.256984408,4,1,3,0.366,2.051991,0.020854022,0.000595829,0.075868918,0.000794439,0.055014896,0.00019861,0.043567031,0.015529295,0.028037736,0.012634913,0.004779856,0.010596141,0.017384827,0.006788686,0.012985931,0.287184399,0,10,10,12.702,0.909069394,0,6,0,6.052,1.829508541,19,20,0,0,-0.801112,-0.791658,47.6,5,5,0,2,-0.001459782,5,-0.00477,0.000595829,0.005362463,0.001563961,0,3.198654211,0.889587089
" ""src/100a120/"" "," ""137.txt"" ",102,400,0,0,30,100,3,8,102,48,45,3,41.024,0.115304865,8,6,-2,9.534,0.302048442,25,30,5,30.442,0.159143625,3,0,3,0.454,1.789279,0.0075,0,0.0125,0.015,0.005,0.015,0.0142,0.006675,0.007525,0.007654741,0.001081041,0.003323269,0.004373293,0.001050024,0.004340705,0.112939906,7,9,2,7.054,0.364613065,0,2,0,2.272,0.829290763,28,20,0,10,-0.748667,-0.725917,9.1,4,3,1,10,-0.157333333,18,-0.25,0,0.25,0.132925372,0.19245009,0.290783736,0.890312401
" ""src/1a100/"" "," ""119.txt"" ",351,114,0.00877193,2,10,100,0,51,351,27,3,24,4.418,0.641774945,16,33,17,30.156,0.169943251,38,45,7,46.426,0.123383917,7,1,6,0.492,1.693147,0.219298246,0.00877193,0.526315789,0.01754386,0.307017544,0.00877193,0.374824561,0.060701754,0.314122807,0.067552789,0.025784365,0.051209254,0.060293182,0.009083928,0.056811497,0.157226018,0,19,19,14.63,0.423174982,0,10,0,7.584,0.765573924,5,2,4,4,-0.977193,-0.523684,51.7,13,8,5,1,-0.005263158,6,-0.01754,0.00877193,0.026315789,0.008082144,0.14832397,0.700466646,0.891754059
" ""src/1a100/"" "," ""223.txt"" ",102,53,0.037735849,6,20,200,0,8,102,28,5,23,2.42,1.144232709,12,40,28,38.816,0.157943991,41,36,5,39.764,0.156058393,6,0,6,0.112,5.2326,0.320754717,0.037735849,0.528301887,0.075471698,0.20754717,0.037735849,0.476981132,0.092830189,0.384150943,0.093195119,0.033158223,0.051324234,0.06600093,0.014676696,0.055794752,0.21289994,2,14,12,15.936,0.240164284,1,23,0,11.446,0.370450375,12,0,0,20,-0.974528,-0.056604,48.65,17,6,11,7,-0.006603774,12,-0.09434,0.037735849,0.132075472,0.045455263,1.111755369,1.103441914,0.892677424
" ""src/10a100/"" "," ""145.txt"" ",102,34,0.058823529,1,40,100,0,8,102,24,4,20,5.238,0.593408207,12,24,12,19.014,0.254398215,45,53,8,56.748,0.105478447,1,0,1,0.038,7.088479,0.264705882,0.058823529,0.588235294,0.176470588,0.323529412,0.117647059,0.443529412,0.126470588,0.317058824,0.12689973,0.024772489,0.06943507,0.083346683,0.013911612,0.081164416,0.182940614,2,16,14,14.322,0.202585773,1,6,0,9.01,0.352268676,37,18,1,21,-0.632353,0.588971,41.525,3,1,2,4,-0.097794118,27,-0.35294,0.058823529,0.411764706,0.129661216,0.370809924,0.65154056,0.893215904
" ""src/1a100/"" "," ""118.txt"" ",351,103,0.009708738,3,10,100,3,51,351,27,0,27,3.814,0.797486123,23,38,15,30.784,0.161396659,31,43,12,46.402,0.126009319,7,0,7,0.638,1.744646,0.165048544,0.009708738,0.388349515,0.087378641,0.223300971,0.077669903,0.36776699,0.064174757,0.303592233,0.058825456,0.023994602,0.063060818,0.06827091,0.005210092,0.056246713,0.159828321,2,18,16,15.936,0.386027856,1,14,0,8.766,0.554269751,3,1,4,5,-0.983495,-0.4,60.1,14,6,8,2,-0.024271845,3,-0.1165,0.009708738,0.126213592,0.037561365,0.275680975,0.793840916,0.893294472
" ""src/100a200/"" "," ""154.txt"" ",102,210,0.004761905,1,50,100,0,8,102,42,10,32,12.816,0.346833129,17,28,11,27.024,0.196642907,22,43,21,41.16,0.155518098,5,0,5,0.152,2.828917,0.176190476,0.004761905,0.480952381,0.066666667,0.304761905,0.061904762,0.405666667,0.130095238,0.275571429,0.150103507,0.028448329,0.051037139,0.135361945,0.084324807,0.144366277,0.084702545,0,13,13,13.442,0.705959036,1,1,0,3.672,2.887486228,49,50,0,0,-0.513619,-0.277714,49.54,2,2,0,4,-0.027809524,39,-0.04762,0.004761905,0.052380952,0.016285344,0,2.407631106,0.89426387
" ""src/10a100/"" "," ""139.txt"" ",102,46,0.02173913,1,30,100,0,8,102,27,2,25,4.05,0.751506134,17,16,-1,18.818,0.285147166,37,63,26,58.132,0.115619684,5,1,4,0.076,6.367986,0.217391304,0.02173913,0.347826087,0.065217391,0.130434783,0.043478261,0.371521739,0.072826087,0.298695652,0.092856027,0.022116376,0.050874264,0.055595319,0.004721055,0.069649178,0.16089584,3,18,15,15.384,0.204696728,1,9,0,8.926,0.354711278,27,18,1,11,-0.739855,0.093478,38.33333333,4,2,2,6,-0.064492754,20,-0.23913,0.02173913,0.260869565,0.094579718,0.210818511,0.781823866,0.895519612
" ""src/100a120/"" "," ""152.txt"" ",102,202,0,1,50,100,3,8,102,57,19,38,18.23,0.25107069,11,28,17,27.812,0.232143159,13,34,21,34.958,0.180021444,3,0,3,0.298,2.177839,0.034653465,0,0.183168317,0.004950495,0.148514851,0.004950495,0.105990099,0.038663366,0.067326733,0.047180392,0.007355398,0.029960262,0.045585048,0.015624786,0.048030076,0.096058569,1,12,11,16.41,0.817552191,0,3,0,7.388,1.640649177,49,50,0,0,-0.503663,-0.453267,10.18,2,2,0,10,-0.006831683,47,-0.0099,0,0.00990099,0.003973907,0,1.096180437,0.896631406
" ""src/1a100/"" "," ""122.txt"" ",381,36,0.027777778,1,20,100,0,31,381,26,3,23,6.57,0.649499575,17,28,11,26.568,0.170291684,38,50,12,47.862,0.112876506,4,0,4,0.116,5.074827,0.305555556,0.027777778,0.583333333,0.166666667,0.277777778,0.138888889,0.625555556,0.109166667,0.516388889,0.145611,0.036427565,0.087783337,0.109005683,0.021222346,0.148618715,0.186254415,4,15,11,16.43,0.427772797,0,7,0,12.316,0.580668513,12,4,7,9,-0.8125,0.506944,47.5,8,1,7,2,-0.068055556,12,-0.27778,0.027777778,0.305555556,0.089157592,0.334664011,1.317458246,0.897784593
" ""src/10a100/"" "," ""130.txt"" ",102,79,0.037974684,2,20,100,0,8,102,23,7,16,4.604,0.584237562,18,23,5,28.096,0.220714413,40,51,11,48.3,0.143808159,4,0,4,0.208,2.618917,0.202531646,0.037974684,0.329113924,0.050632911,0.126582278,0.012658228,0.344556962,0.092531646,0.252025316,0.095676495,0.020987889,0.043154219,0.063896187,0.020741967,0.057059163,0.13588349,0,12,12,14.652,0.280730178,0,10,0,5.65,0.711044187,17,12,4,4,-0.859494,-0.198101,52.25,6,4,2,5,-0.021518987,10,-0.16456,0.037974684,0.202531646,0.059014203,0.126491106,0.60184732,0.898447887
" ""src/100a120/"" "," ""132.txt"" ",102,400,0.0025,0,30,100,0,8,102,43,40,3,39.75,0.118328616,7,14,7,11.046,0.281779521,31,27,4,30.204,0.151931582,1,0,1,0.97,1.031495,0.0075,0.0025,0.015,0.0125,0.0075,0.01,0.0158,0.007575,0.008225,0.008671806,0.000994443,0.004203825,0.003671093,0.000532732,0.004434848,0.106987897,5,6,1,8.072,0.556226092,1,3,0,2.248,0.755245332,28,20,0,10,-0.749583,-0.72775,8.733333333,4,3,1,7,-0.15875,19,-0.25,0.0025,0.2525,0.135478629,0.19245009,0.202537365,0.899327816
" ""src/1a100/"" "," ""115.txt"" ",351,104,0.038461538,2,10,100,0,51,351,24,6,18,4.506,0.668803752,25,38,13,35.838,0.16107688,32,37,5,40.656,0.151235514,3,0,3,0.742,1.500404,0.211538462,0.038461538,0.346153846,0.115384615,0.134615385,0.076923077,0.398076923,0.105576923,0.2925,0.110845233,0.021903286,0.057722518,0.071433113,0.013710595,0.071964294,0.157856748,4,15,11,14.8,0.657665371,0,13,0,11.45,0.795246744,5,1,5,4,-0.983654,-0.535577,46.6,12,8,4,2,0.005769231,3,-0.06731,0.038461538,0.105769231,0.034522887,0.154919334,1.076907864,0.899619441
" ""src/100a200/"" "," ""158.txt"" ",102,211,0.004739336,1,50,100,0,8,102,44,13,31,13.138,0.368313312,12,32,20,27.018,0.246608111,25,36,11,40.844,0.187383067,2,0,2,0.056,4.40547,0.208530806,0.004739336,0.45971564,0.037914692,0.251184834,0.033175355,0.407156398,0.14943128,0.257725118,0.149020253,0.033883093,0.049092563,0.148986792,0.099894229,0.142542973,0.108995582,0,11,11,12.542,0.477143402,0,1,0,4.72,1.357546708,49,50,0,0,-0.510995,-0.277441,49.28,2,2,0,2,-0.024454976,37,-0.05213,0.004739336,0.056872038,0.017144769,0,2.646463694,0.900007163
" ""src/100a200/"" "," ""153.txt"" ",102,212,0,1,50,100,3,8,102,34,14,20,13.55,0.346749608,12,29,17,26.586,0.215427509,35,38,3,40.864,0.157899446,5,0,5,0.152,3.147571,0.16509434,0,0.476415094,0,0.311320755,0,0.396650943,0.163584906,0.233066038,0.144413531,0.031101752,0.05247212,0.159928674,0.107456554,0.142438261,0.103312078,0,12,12,12.876,0.710395735,0,1,0,3.912,2.39119912,49,50,0,0,-0.51783,-0.306698,44.76,2,2,0,3,-0.031320755,37,-0.0566,0,0.056603774,0.017250946,0,2.359126414,0.900075732
" ""src/1a100/"" "," ""114.txt"" ",351,115,0.008695652,3,10,100,0,51,351,25,4,21,4.166,0.71200603,20,25,5,27.002,0.251522561,36,52,16,49.832,0.151771018,7,3,4,1.072,1.08899,0.208695652,0.008695652,0.573913043,0.173913043,0.365217391,0.165217391,0.375826087,0.056086957,0.31973913,0.064932223,0.026007768,0.054630181,0.052184302,0.002445878,0.054111047,0.173050651,2,13,11,16.15,0.514116495,0,6,0,9.118,0.696058198,5,3,3,4,-0.973043,-0.573043,46,12,7,5,4,-0.017391304,4,-0.10435,0.008695652,0.113043478,0.036914431,0.134164079,0.782924728,0.901291129
" ""src/100a120/"" "," ""251.txt"" ",102,401,0.002493766,1,50,200,0,8,102,55,15,40,20.206,0.295865466,1,46,45,35.41,0.261718853,25,20,5,25.384,0.277985472,3,0,3,0.146,3.246633,0.054862843,0.002493766,0.099750623,0.007481297,0.044887781,0.004987531,0.103840399,0.026583541,0.077256858,0.035984739,0.009051511,0.022447852,0.031704818,0.009256966,0.032942193,0.179391684,0,12,12,15.44,0.979017566,0,2,0,5.502,2.528393012,49,0,0,50,-0.750623,-0.726284,9.76,4,4,0,7,-0.001047382,47,-0.00249,0.002493766,0.004987531,0.001806386,1,1.103237059,0.901327219
" ""src/1000a1100/"" "," ""147.txt"" ",102,3004,0.000332889,0,40,100,0,8,102,37,32,5,29.23,0.161342698,12,12,0,13.962,0.311445133,32,37,5,37.808,0.155191076,1,0,1,0.39,2.02856,0.003994674,0.000332889,0.013648469,0.000332889,0.009653795,0,0.007223702,0.002852863,0.004370839,0.002860903,0.000551885,0.001945475,0.002358547,0.000413071,0.002301491,0.114340261,1,2,1,2.474,0.899961554,0,8,0,3.888,0.600523489,38,20,0,20,-0.66612,-0.650291,47.55,3,2,1,2,-0.16454727,18,-0.33356,0.000332889,0.333888149,0.196790036,0.353553391,1.312539638,0.902209846
" ""src/1a100/"" "," ""257.txt"" ",102,13,0,3,50,200,3,8,102,35,5,30,3.94,0.848050027,6,27,21,23.926,0.24546659,40,49,9,53.134,0.129748534,2,0,2,0.014,11.474017,0.307692308,0,0.846153846,0,0.538461538,0,0.549230769,0.038461538,0.510769231,0.05835099,0.043348231,0.097808992,0.075176975,0.022632017,0.089196363,0.272750761,4,25,21,22.992,0.257912262,1,18,0,19.312,0.359791031,43,1,1,48,-0.767692,3.295385,52.82,7,1,6,13,-0.123076923,44,-0.38462,0,0.384615385,0.128920513,1.15758369,0.959749319,0.902983204
" ""src/1a100/"" "," ""222.txt"" ",102,58,0.017241379,7,20,200,0,8,102,35,1,34,3.146,0.978106383,10,25,15,32.342,0.234265386,36,55,19,45.512,0.181248708,6,0,6,0.1,5.196152,0.293103448,0.017241379,0.534482759,0.172413793,0.24137931,0.155172414,0.462241379,0.069655172,0.392586207,0.078782779,0.032526314,0.055171463,0.065748219,0.010576756,0.059846056,0.224966604,2,17,15,16.014,0.538530337,1,14,0,12.136,0.671651764,12,0,0,20,-0.976724,-0.153448,47.75,14,7,7,7,-0.006896552,15,-0.10345,0.017241379,0.120689655,0.028208467,1.091787525,0.921566797,0.904048347
" ""src/10a100/"" "," ""116.txt"" ",102,175,0.011428571,2,10,100,0,8,102,33,8,25,5.046,0.578319215,19,31,12,31.896,0.230057931,29,42,13,44.058,0.177107198,3,0,3,0.718,1.260023,0.194285714,0.011428571,0.434285714,0.04,0.24,0.028571429,0.306057143,0.054628571,0.251428571,0.063464614,0.021351693,0.040824894,0.043530979,0.002706085,0.04440712,0.121172471,0,10,10,14.27,0.430578496,0,3,0,4.44,1.214930919,5,3,4,3,-0.936,-0.639429,51.9,13,8,5,2,-0.009714286,4,-0.03429,0.011428571,0.045714286,0.017127319,0.134164079,0.68026189,0.905135393
" ""src/10a100/"" "," ""136.txt"" ",102,49,0.020408163,1,30,100,0,8,102,27,4,23,3.806,0.731557209,14,19,5,22.412,0.239509692,40,58,18,54.782,0.116716085,4,0,4,0.08,5.937171,0.224489796,0.020408163,0.346938776,0.081632653,0.12244898,0.06122449,0.350204082,0.078163265,0.272040816,0.080994745,0.022540751,0.044414071,0.07316623,0.028752158,0.060435116,0.189545842,1,13,12,15.624,0.226565677,2,8,0,8.184,0.488118838,27,14,3,13,-0.755782,0.241497,48.86666667,4,2,2,5,-0.082993197,17,-0.32653,0.020408163,0.346938776,0.101162575,0.243432248,0.600876133,0.905581659
